omega_matter,w,abs_mag,delta_mag,alpha,beta,exact_1,exact_2,exact_3,exact_4,exact_5,exact_6,first_1,first_2,first_3,first_4,first_5,first_6,second_1,second_2,second_3,second_4,second_5,second_6,exact_minus_first_1,exact_minus_first_2,exact_minus_first_3,exact_minus_first_4,exact_minus_first_5,exact_minus_first_6,exact_minus_second_1,exact_minus_second_2,exact_minus_second_3,exact_minus_second_4,exact_minus_second_5,exact_minus_second_6
0.4277702,-0.9697164,-18.99777,-0.02134813,0.13078623,2.6981301,-1153.1307,-544.36597,701.2671,2.0407124,15.373478,34.40725,-1155.5197,-544.90454,701.21484,2.0441396,15.3796015,34.413284,-1152.5776,-544.58716,701.2641,2.0406528,15.373382,34.40789,2.388916,0.5385742,0.052246094,-0.003427267,-0.006123543,-0.006034851,-0.5531006,0.2211914,0.0029907227,5.9604645e-05,9.6321106e-05,-0.00064086914
0.50418276,-0.29937625,-19.034176,-0.039668877,0.131961,2.6560848,-1139.0315,-540.6369,699.32184,1.2107183,15.580058,33.792137,-1131.8606,-540.61926,699.3529,1.2087326,15.576375,33.788513,-1141.6123,-539.6064,699.3389,1.2099236,15.578479,33.789864,-7.1708984,-0.01763916,-0.031066895,0.0019856691,0.0036830902,0.0036239624,2.5808105,-1.0305176,-0.017089844,0.0007946491,0.0015792847,0.0022735596
0.11229805,-0.98690814,-19.032429,-0.021168668,0.12420782,2.7512023,-1166.8812,-544.15204,699.6622,1.801687,14.258556,35.203667,-1165.769,-544.1455,699.6776,1.800548,14.256632,35.201866,-1166.717,-544.2086,699.66315,1.8014848,14.258458,35.2036,-1.1121826,-0.0065307617,-0.0154418945,0.0011390448,0.0019245148,0.0018005371,-0.16418457,0.05657959,-0.0009765625,0.00020217896,9.8228455e-05,6.484985e-05
0.23858485,-0.7501564,-19.007086,-0.038371637,0.13099127,2.6736832,-1155.454,-543.4544,700.52094,1.2363265,15.4117155,34.04993,-1155.5168,-543.48206,700.5183,1.2365475,15.412024,34.050106,-1155.451,-543.4554,700.52124,1.2363441,15.411712,34.04981,0.06286621,0.027648926,0.0026245117,-0.00022101402,-0.0003080368,-0.00017547607,-0.0029296875,0.0009765625,-0.00030517578,-1.7642975e-05,3.8146973e-06,0.00012207031
0.15661694,-1.10269,-19.035349,-0.032702014,0.12721193,2.6611962,-1167.3156,-544.8641,699.35345,1.3469062,14.765084,33.868023,-1167.3049,-544.5699,699.38153,1.345307,14.762027,33.864365,-1167.3076,-544.852,699.3566,1.3467965,14.764767,33.867565,-0.010620117,-0.29418945,-0.028076172,0.0015991926,0.0030574799,0.0036582947,-0.00793457,-0.012084961,-0.0031738281,0.00010967255,0.00031757355,0.00045776367
0.20450512,-0.5293091,-19.018795,-0.016267616,0.13190968,2.7183387,-1150.3049,-542.3293,700.4154,2.3388875,15.575296,34.714024,-1150.1493,-542.2751,700.4211,2.33859,15.57465,34.71361,-1150.3156,-542.32837,700.4146,2.3389556,15.57529,34.71424,-0.15563965,-0.05419922,-0.0056762695,0.0002975464,0.0006465912,0.0004119873,0.010620117,-0.00091552734,0.00079345703,-6.818771e-05,6.67572e-06,-0.00021743774
0.51218307,-1.2195476,-19.030092,-0.053245753,0.13060571,2.6715777,-1150.6539,-543.9144,699.4026,0.5061601,15.330463,34.00321,-1157.6125,-545.08765,699.2711,0.51452947,15.345666,34.018764,-1148.4639,-544.93274,699.3597,0.5078394,15.33404,34.009556,6.958618,1.1732178,0.13146973,-0.008369386,-0.015202522,-0.015556335,-2.1900635,1.0183105,0.042907715,-0.0016793013,-0.0035762787,-0.0063476562
0.35873982,-1.0642493,-19.014917,-0.03719976,0.13480598,2.7455883,-1156.2299,-544.5859,700.29114,1.4713058,16.068338,35.1123,-1159.4851,-544.78516,700.23944,1.4748744,16.074602,35.118458,-1155.7893,-544.87396,700.2633,1.4730005,16.071434,35.11608,3.255249,0.19927979,0.051696777,-0.00356853,-0.006263733,-0.0061569214,-0.44055176,0.28808594,0.027832031,-0.0016946793,-0.0030956268,-0.003780365
0.5408261,-0.7121129,-18.99649,-0.052760456,0.12756217,2.7447197,-1145.6632,-542.6385,700.69086,0.43732178,14.830024,35.10393,-1143.6628,-543.42786,700.67633,0.4381975,14.831517,35.105545,-1146.2872,-542.1419,700.7507,0.4332658,14.822725,35.097103,-2.0003662,0.7893677,0.014526367,-0.00087571144,-0.001493454,-0.001613617,0.62402344,-0.49658203,-0.059814453,0.004055977,0.0072984695,0.006828308
0.07517333,-0.5838561,-19.003302,-0.052185524,0.13208926,2.7318478,-1155.8086,-542.6205,700.4469,0.6469388,15.606183,34.91382,-1156.5464,-542.6295,700.4414,0.6473454,15.6069355,34.91415,-1155.8561,-542.5892,700.45,0.646719,15.605823,34.913395,0.73779297,0.009033203,0.005493164,-0.0004066229,-0.00075244904,-0.00033187866,0.04748535,-0.031311035,-0.003112793,0.00021982193,0.0003604889,0.0004234314
0.3861065,-0.020319462,-18.988918,-0.052266434,0.13456012,2.6853902,-1135.9742,-540.9894,701.0254,0.7320782,16.03169,34.229767,-1130.0732,-540.24756,701.07764,0.7288124,16.025751,34.224056,-1137.96,-540.4637,700.97955,0.7351888,16.03719,34.23522,-5.901001,-0.7418213,-0.052246094,0.003265798,0.0059394836,0.005710602,1.9857178,-0.5256958,0.045837402,-0.0031105876,-0.005498886,-0.005455017
0.53305495,-0.6088263,-19.031261,-0.014006879,0.13042048,2.6267607,-1143.7313,-541.80664,699.92065,2.351914,15.308872,33.352707,-1140.1891,-542.417,699.92096,2.3518796,15.308725,33.352604,-1144.9144,-541.11847,699.977,2.3482337,15.302288,33.346386,-3.5422363,0.61035156,-0.00030517578,3.4332275e-05,0.00014686584,0.000102996826,1.1831055,-0.6881714,-0.05633545,0.0036802292,0.0065841675,0.0063209534
0.2752323,-1.3310108,-18.99872,-0.055918477,0.12977864,2.7278302,-1165.8231,-546.8723,700.59204,0.36964554,15.203279,34.84891,-1170.6697,-546.3572,700.54755,0.37372735,15.209946,34.854645,-1165.7893,-547.1897,700.51965,0.37494656,15.212513,34.858444,4.8465576,-0.5151367,0.04449463,-0.0040818155,-0.006667137,-0.00573349,-0.033813477,0.3173828,0.072387695,-0.0053010285,-0.009234428,-0.0095329285
0.2205994,-0.17461884,-19.023636,-0.056576066,0.12990288,2.6501741,-1139.163,-540.62067,699.4453,0.32224295,15.226626,33.70449,-1138.8893,-540.14703,699.48065,0.3199959,15.222582,33.700706,-1139.196,-540.6723,699.43195,0.32303497,15.228114,33.706524,-0.27368164,-0.4736328,-0.035339355,0.0022470355,0.004044533,0.0037841797,0.033081055,0.051635742,0.013366699,-0.0007920265,-0.0014877319,-0.0020332336
0.5922049,-1.0332032,-18.990753,-0.022464858,0.12593287,2.6239245,-1148.3552,-543.91174,701.5301,1.7600384,14.529548,33.301476,-1151.9254,-545.4239,701.4505,1.7648536,14.538331,33.310658,-1146.7806,-544.2776,701.5819,1.7555646,14.522113,33.296276,3.5701904,1.512146,0.079589844,-0.004815221,-0.00878334,-0.009181976,-1.574585,0.36584473,-0.051818848,0.0044738054,0.007434845,0.0051994324
0.12881531,-1.3049846,-18.994959,-0.030783625,0.12541698,2.6193016,-1176.8937,-547.2022,701.04236,1.352041,14.457706,33.251884,-1176.1039,-546.58057,701.1186,1.3474165,14.449342,33.24193,-1176.7075,-547.1964,701.0589,1.3510934,14.456035,33.24905,-0.7897949,-0.62164307,-0.07623291,0.004624486,0.008364677,0.00995636,-0.18615723,-0.00579834,-0.016540527,0.00094759464,0.0016717911,0.00283432
0.46661514,-0.06464398,-19.022238,-0.025860576,0.1322033,2.7532706,-1135.5006,-540.4533,700.05554,1.9112939,15.634466,35.238163,-1127.1033,-539.8398,700.10474,1.9081355,15.628874,35.232758,-1138.662,-539.4369,700.0221,1.9137342,15.638799,35.24201,-8.397339,-0.6135254,-0.049194336,0.003158331,0.005592346,0.005405426,3.161377,-1.0164185,0.033447266,-0.0024403334,-0.0043325424,-0.0038452148
0.002674851,-0.35473537,-19.038126,-0.028210454,0.1348217,2.696979,-1147.527,-541.1432,699.40704,1.8849607,16.072678,34.39725,-1151.433,-540.8554,699.41486,1.8845476,16.071882,34.396057,-1147.6377,-540.9677,699.43787,1.8827122,16.068811,34.393906,3.9060059,-0.28778076,-0.0078125,0.0004130602,0.0007953644,0.0011940002,0.11071777,-0.17547607,-0.030822754,0.0022484064,0.0038661957,0.0033454895
0.038539834,-0.22220159,-18.985155,-0.030917868,0.12546347,2.6780326,-1144.497,-542.0159,701.50507,1.3654699,14.466807,34.117504,-1149.0215,-541.5289,701.5312,1.3638855,14.463863,34.114605,-1144.218,-541.998,701.5334,1.3632526,14.462928,34.114906,4.524536,-0.48706055,-0.026123047,0.0015844107,0.0029439926,0.00289917,-0.27893066,-0.017944336,-0.028320312,0.0022172928,0.0038795471,0.0025978088
0.17186703,-1.4913545,-18.992273,-0.026974168,0.13522893,2.6150377,-1177.7301,-548.8025,701.3254,1.9335161,16.138517,33.187645,-1179.8728,-547.5475,701.3953,1.9307771,16.132605,33.178524,-1177.9968,-548.76843,701.3063,1.936071,16.142323,33.18918,2.1427002,-1.2550049,-0.06994629,0.0027390718,0.0059127808,0.009120941,0.26672363,-0.034057617,0.019104004,-0.0025548935,-0.0038051605,-0.0015335083
0.45157793,-0.90116274,-18.983381,-0.060916834,0.13149084,2.6422188,-1151.5203,-544.00616,701.1742,0.1739887,15.489234,33.577457,-1152.9362,-544.62836,701.1317,0.1766829,15.494166,33.582638,-1151.1266,-544.09656,701.1874,0.17279705,15.487285,33.576424,1.4158936,0.6221924,0.04248047,-0.0026942044,-0.0049324036,-0.005180359,-0.39367676,0.09039307,-0.013183594,0.0011916459,0.0019493103,0.001033783
0.05323337,-1.3904053,-19.017681,-0.048847597,0.13787971,2.688316,-1185.4729,-546.07166,699.85144,1.0355285,16.607655,34.278397,-1179.5756,-546.2232,699.9464,1.0287051,16.595776,34.267387,-1183.4683,-546.7915,699.85834,1.0343691,16.605892,34.277702,-5.897339,0.1515503,-0.0949707,0.0068234205,0.011878967,0.011009216,-2.0046387,0.71984863,-0.0068969727,0.0011594296,0.0017623901,0.0006942749
0.48216113,-0.14961386,-19.010004,-0.030617151,0.12540002,2.6670725,-1137.9056,-540.9604,700.43634,1.3743422,14.456682,33.956615,-1129.7588,-540.5746,700.4792,1.371592,14.451755,33.95175,-1140.9231,-539.9088,700.4226,1.3755879,14.458706,33.95809,-8.146851,-0.38580322,-0.04284668,0.0027501583,0.004927635,0.004863739,3.017456,-1.0515747,0.01373291,-0.0012457371,-0.002023697,-0.0014762878
0.39567274,-0.46412957,-19.02891,-0.055293128,0.12682112,2.7653284,-1143.5128,-541.287,699.23047,0.2956897,14.708324,35.41327,-1140.2898,-541.4027,699.2443,0.2948886,14.706705,35.41182,-1144.314,-540.9394,699.24164,0.2951314,14.707047,35.411892,-3.2230225,0.115722656,-0.0138549805,0.0008011162,0.001619339,0.001449585,0.80114746,-0.3475952,-0.011169434,0.0005583167,0.0012769699,0.0013771057
0.5618434,-1.4602505,-18.993965,-0.06228274,0.13694151,2.7544446,-1151.6804,-545.1497,700.93164,0.36238953,16.416447,35.223248,-1163.9142,-547.01447,700.7039,0.37645707,16.44216,35.250145,-1147.109,-547.4135,700.8127,0.36774138,16.427319,35.239292,12.233765,1.8647461,0.22772217,-0.014067531,-0.025712967,-0.02689743,-4.571411,2.263794,0.11895752,-0.0053518414,-0.010871887,-0.016044617
0.57392275,-0.86705875,-19.037287,-0.04901432,0.13725321,2.6429029,-1144.6416,-542.0613,699.1471,0.9763006,16.478607,33.587914,-1145.0836,-543.2163,699.10596,0.97885114,16.483086,33.592518,-1144.3463,-541.8806,699.21313,0.9714816,16.470118,33.580673,0.4420166,1.1550293,0.041137695,-0.0025505424,-0.0044784546,-0.0046043396,-0.2952881,-0.18066406,-0.06604004,0.004818976,0.008489609,0.0072402954
0.022822324,-0.38210988,-18.985931,-0.048109155,0.13786128,2.6763859,-1150.427,-542.3484,701.3046,1.0590321,16.591854,34.09092,-1153.6533,-542.10504,701.3108,1.0587473,16.591223,34.090218,-1150.5082,-542.2153,701.3284,1.0573136,16.588787,34.08847,3.2263184,-0.24334717,-0.006164551,0.000284791,0.0006313324,0.0007019043,0.08117676,-0.13311768,-0.023803711,0.0017185211,0.0030670166,0.0024490356
0.32907882,-1.3782427,-19.02562,-0.018354453,0.12887195,2.714123,-1162.5487,-546.4882,700.1637,2.1053002,15.039667,34.63824,-1169.387,-546.2352,700.0644,2.1129823,15.052897,34.65091,-1162.0547,-547.161,700.0505,2.1130931,15.053443,34.653355,6.838257,-0.25299072,0.0993042,-0.007682085,-0.013230324,-0.01266861,-0.49401855,0.6727905,0.113220215,-0.0077929497,-0.0137758255,-0.015113831
