omega_matter,w,abs_mag,delta_mag,alpha,beta,exact_1,exact_2,exact_3,exact_4,exact_5,exact_6,first_1,first_2,first_3,first_4,first_5,first_6,second_1,second_2,second_3,second_4,second_5,second_6,exact_minus_first_1,exact_minus_first_2,exact_minus_first_3,exact_minus_first_4,exact_minus_first_5,exact_minus_first_6,exact_minus_second_1,exact_minus_second_2,exact_minus_second_3,exact_minus_second_4,exact_minus_second_5,exact_minus_second_6
0.41833043,-0.3310957,-19.030607,-0.027218603,0.13458279,2.6748765,-1140.9525,-540.99524,699.7253,1.9155372,16.031507,34.07067,-1136.1364,-540.9424,699.7509,1.9138919,16.028421,34.067894,-1142.3607,-540.45856,699.72864,1.9154673,16.03127,34.07008,-4.816162,-0.052856445,-0.025634766,0.0016453266,0.00308609,0.0027770996,1.4082031,-0.5366821,-0.0033569336,6.997585e-05,0.00023841858,0.0005912781
0.4038726,-0.80877507,-19.022024,-0.036013342,0.12844798,2.7236762,-1150.1686,-543.0095,699.92126,1.2599393,14.978467,34.79028,-1150.4409,-543.4114,699.898,1.2614046,14.981149,34.793015,-1150.0905,-542.9861,699.93335,1.258997,14.976808,34.78909,0.27233887,0.40185547,0.023254395,-0.0014653206,-0.0026817322,-0.002735138,-0.078125,-0.0234375,-0.012084961,0.00094234943,0.0016593933,0.0011901855
0.14392835,-0.24761057,-19.004599,-0.043217264,0.13174148,2.7278786,-1143.0011,-541.43805,700.51624,1.0585854,15.549788,34.858192,-1144.6177,-541.0353,700.5428,1.05696,15.5468025,34.85535,-1142.7947,-541.5093,700.51807,1.0582777,15.549281,34.858467,1.6165771,-0.402771,-0.026550293,0.0016254187,0.0029859543,0.0028419495,-0.2064209,0.07122803,-0.0018310547,0.00030767918,0.00050735474,-0.0002746582
0.33864325,-0.9026242,-18.997305,-0.02948112,0.12764342,2.7100213,-1155.4601,-544.3427,701.08374,1.531471,14.838583,34.586998,-1156.7668,-544.5321,701.0592,1.5331743,14.841597,34.59,-1155.2833,-544.42896,701.07916,1.531707,14.838936,34.58768,1.3067627,0.18939209,0.024536133,-0.0017032623,-0.0030136108,-0.0030021667,-0.17675781,0.086242676,0.0045776367,-0.0002360344,-0.0003528595,-0.0006828308
0.4008732,-0.8631752,-18.99443,-0.046318,0.12952715,2.6690953,-1152.4131,-543.8807,700.9319,0.7957708,15.156688,33.97826,-1153.3528,-544.2861,700.9012,0.7977504,15.160226,33.98178,-1152.202,-543.93085,700.93854,0.79516804,15.155687,33.977776,0.93969727,0.4053955,0.030700684,-0.0019795895,-0.0035381317,-0.0035209656,-0.21105957,0.0501709,-0.006652832,0.0006027818,0.0010004044,0.00048446655
0.123364374,-0.26137078,-19.022682,-0.024916999,0.13234629,2.7105002,-1143.1375,-541.2034,700.08203,1.9450318,15.651328,34.599766,-1145.199,-540.8094,700.1062,1.9435742,15.648654,34.59719,-1142.9192,-541.2609,700.08777,1.9444934,15.650378,34.599552,2.0615234,-0.39404297,-0.024169922,0.001457572,0.0026741028,0.0025749207,-0.21826172,0.057495117,-0.0057373047,0.00053834915,0.0009498596,0.00021362305
0.162932,-0.60868514,-19.006805,-0.040631972,0.13560179,2.6775067,-1154.0087,-542.7882,700.5331,1.3207027,16.203728,34.106953,-1154.1536,-542.7636,700.5343,1.320671,16.203588,34.10678,-1154.007,-542.7881,700.53326,1.3206736,16.203665,34.10699,0.14489746,-0.024597168,-0.0012207031,3.170967e-05,0.00013923645,0.00017166138,-0.0017089844,-0.00012207031,-0.00018310547,2.9087067e-05,6.2942505e-05,-3.8146973e-05
0.4376787,-0.31266916,-19.02539,-0.042427264,0.13018638,2.7360265,-1140.2834,-540.91705,699.6288,1.0350364,15.284147,34.97955,-1134.8557,-540.85333,699.65643,1.0332392,15.280868,34.97633,-1141.9645,-540.2733,699.63306,1.0349617,15.283799,34.978806,-5.4277344,-0.0637207,-0.027648926,0.0017971992,0.003279686,0.0032196045,1.6810303,-0.6437378,-0.004272461,7.4744225e-05,0.00034809113,0.00074386597
0.19479105,-0.13793802,-19.02573,-0.039290596,0.13107848,2.699489,-1138.2426,-540.57776,699.6695,1.2081524,15.434388,34.4377,-1138.8066,-540.0299,699.7086,1.2057546,15.42988,34.433525,-1138.1029,-540.6862,699.6578,1.2087957,15.435473,34.439663,0.5640869,-0.54785156,-0.039123535,0.0023977757,0.0045080185,0.004173279,-0.13964844,0.10845947,0.01171875,-0.0006432533,-0.0010852814,-0.001964569
0.4564422,-0.5896156,-19.010122,-0.0495523,0.12864016,2.7312675,-1145.4803,-542.14056,700.163,0.63007826,15.015279,34.905777,-1142.6696,-542.5248,700.16473,0.6299637,15.015027,34.905643,-1146.2542,-541.718,700.1934,0.628149,15.011719,34.90237,-2.810791,0.3842163,-0.0017089844,0.00011456013,0.00025177002,0.0001335144,0.7738037,-0.4225464,-0.030395508,0.0019292831,0.0035600662,0.0034065247
0.24120915,-1.1390607,-19.024797,-0.0473428,0.12852377,2.6520712,-1163.3127,-545.2057,699.5895,0.7007748,14.984588,33.72815,-1165.5581,-544.88794,699.5825,0.7017496,14.986123,33.728924,-1163.3461,-545.284,699.56836,0.70240605,14.987477,33.730827,2.2453613,-0.31774902,0.006958008,-0.00097483397,-0.0015354156,-0.00077438354,0.033325195,0.078308105,0.021118164,-0.0016312599,-0.0028896332,-0.0026779175
0.28936085,-0.8133418,-19.026516,-0.04269462,0.13397688,2.7328873,-1153.873,-543.157,699.65063,1.174944,15.929811,34.92863,-1154.3032,-543.24567,699.6406,1.1756074,15.931019,34.92988,-1153.8331,-543.1741,699.6504,1.1749598,15.92972,34.928772,0.43017578,0.08868408,0.010009766,-0.0006633997,-0.0012083054,-0.001247406,-0.039916992,0.017089844,0.00024414062,-1.5735626e-05,9.059906e-05,-0.0001411438
0.11076819,-0.39808476,-19.01805,-0.046394065,0.13478534,2.6963701,-1147.8639,-541.63007,699.9343,1.0210508,16.066723,34.388374,-1149.4296,-541.4144,699.9444,1.0204765,16.065607,34.387287,-1147.8011,-541.6253,699.94086,1.0205296,16.065825,34.387825,1.5656738,-0.2156372,-0.010070801,0.00057435036,0.001115799,0.0010871887,-0.06274414,-0.004760742,-0.0065307617,0.000521183,0.0008983612,0.0005493164
0.103831075,-0.6282676,-18.996092,-0.054863486,0.13579994,2.7121015,-1156.7249,-542.9784,700.7403,0.6659319,16.241049,34.620544,-1157.059,-542.9942,700.7367,0.6662181,16.241438,34.62102,-1156.742,-542.96857,700.74115,0.6658494,16.24092,34.620304,0.33410645,0.015808105,0.0036010742,-0.0002862215,-0.00038909912,-0.00047683716,0.017089844,-0.00982666,-0.0008544922,8.249283e-05,0.0001296997,0.00024032593
0.21219906,-0.361233,-19.01262,-0.049184103,0.12904538,2.7094219,-1145.2144,-541.5702,700.0525,0.65737474,15.084011,34.58315,-1144.9794,-541.3626,700.0701,0.6563174,15.082136,34.58118,-1145.2417,-541.5786,700.0486,0.6576313,15.084514,34.583553,-0.23498535,-0.20758057,-0.01763916,0.0010573268,0.0018749237,0.0019683838,0.02734375,0.008422852,0.00390625,-0.0002565384,-0.00050258636,-0.0004043579
0.1606714,-0.25154424,-19.019766,-0.028565366,0.12839322,2.6464612,-1142.691,-541.232,700.10425,1.5865426,14.966026,33.64843,-1143.8647,-540.84454,700.12994,1.584876,14.96314,33.645493,-1142.5255,-541.3008,700.1028,1.5864434,14.966013,33.64883,1.173706,-0.38745117,-0.0256958,0.0016666651,0.0028867722,0.002937317,-0.16552734,0.06878662,0.0014648438,9.918213e-05,1.335144e-05,-0.0004005432
0.1265415,-0.99595475,-19.008167,-0.05228694,0.13306224,2.737721,-1166.8911,-544.57733,700.22345,0.6859661,15.776663,35.00365,-1166.0995,-544.50867,700.24146,0.6847392,15.774504,35.001526,-1166.7849,-544.60565,700.22595,0.68571097,15.776387,35.003326,-0.791626,-0.06866455,-0.018005371,0.001226902,0.0021591187,0.0021247864,-0.10620117,0.028320312,-0.0025024414,0.00025510788,0.00027561188,0.00032424927
0.34652892,-0.4351064,-19.023373,-0.021301523,0.13078554,2.706393,-1144.6697,-541.6639,700.11096,2.0502422,15.382123,34.537674,-1142.0923,-541.6744,700.1262,2.0492845,15.380371,34.536034,-1145.2273,-541.44604,700.11365,2.0501645,15.381944,34.53745,-2.5773926,0.010498047,-0.015258789,0.00095772743,0.0017518997,0.0016403198,0.5576172,-0.21783447,-0.0026855469,7.772446e-05,0.00017929077,0.00022506714
0.43177783,-0.5530336,-18.997992,-0.028948426,0.13172355,2.7345948,-1146.2571,-542.50586,701.07196,1.7357376,15.545211,34.955658,-1143.3501,-542.7935,701.0774,1.7352829,15.544434,34.95511,-1147.0177,-542.1219,701.09515,1.7342203,15.542531,34.953014,-2.9069824,0.2876587,-0.005432129,0.00045466423,0.00077724457,0.0005493164,0.7606201,-0.38397217,-0.02319336,0.0015172958,0.0026798248,0.0026435852
0.31743076,-0.9713362,-19.025814,-0.022431074,0.13481411,2.682152,-1156.3296,-544.11926,700.06915,2.1511548,16.065647,34.17275,-1158.2024,-544.2091,700.0421,2.1530619,16.06898,34.175797,-1156.1438,-544.2441,700.05634,2.1519248,16.066957,34.17456,1.8728027,0.08984375,0.027038574,-0.0019071102,-0.003332138,-0.003047943,-0.18579102,0.124816895,0.012817383,-0.000770092,-0.0013103485,-0.0018119812
0.16860907,-0.3461691,-19.031744,-0.030692311,0.13505724,2.6559417,-1144.8584,-541.2202,699.6291,1.7629899,16.109726,33.78832,-1145.54,-540.9658,699.6462,1.7619628,16.107693,33.786247,-1144.7844,-541.2517,699.62854,1.762988,16.109589,33.788624,0.6816406,-0.25439453,-0.017089844,0.0010271072,0.0020332336,0.0020713806,-0.07397461,0.03149414,0.0005493164,1.9073486e-06,0.0001373291,-0.00030517578
0.14355701,-0.89942884,-19.023653,-0.037128128,0.12898518,2.6617148,-1162.8235,-543.8581,699.80994,1.2090877,15.067269,33.873005,-1162.4813,-543.82526,699.81744,1.2086431,15.066315,33.872177,-1162.7937,-543.8663,699.81067,1.2090553,15.067124,33.872864,-0.3421631,-0.032836914,-0.007507324,0.00044465065,0.000954628,0.0008277893,-0.029785156,0.008178711,-0.0007324219,3.2424927e-05,0.0001449585,0.0001411438
0.47116402,-0.74257046,-19.00932,-0.024663849,0.12741055,2.6572416,-1148.011,-542.9344,700.65216,1.7321941,14.7937,33.803707,-1147.0679,-543.5191,700.63446,1.7332796,14.79567,33.805817,-1148.2334,-542.7051,700.6856,1.7298566,14.789504,33.800014,-0.94311523,0.5847168,0.017700195,-0.0010855198,-0.0019693375,-0.0021095276,0.22241211,-0.22930908,-0.033447266,0.0023374557,0.004196167,0.003692627
0.1410125,-0.6976742,-19.023817,-0.025856506,0.13289192,2.6335268,-1157.015,-542.912,700.0508,1.8940295,15.733501,33.453228,-1157.0269,-542.9249,700.04987,1.8941187,15.7335825,33.45346,-1157.0156,-542.91205,700.0508,1.8940228,15.733467,33.453224,0.01184082,0.012939453,0.00091552734,-8.916855e-05,-8.106232e-05,-0.00023269653,0.00061035156,6.1035156e-05,0.0,6.67572e-06,3.4332275e-05,3.8146973e-06
0.41691676,-1.1406015,-19.00038,-0.05267712,0.13048656,2.7173228,-1155.2822,-544.9292,700.6286,0.5470531,15.319942,34.688087,-1160.1273,-545.4177,700.54205,0.55284786,15.330277,34.69854,-1154.3132,-545.4829,700.5856,0.54945725,15.32443,34.6941,4.845093,0.4885254,0.08654785,-0.0057947636,-0.010334969,-0.0104522705,-0.96899414,0.55371094,0.043029785,-0.0024041533,-0.0044879913,-0.006011963
0.44464272,-0.49571264,-19.016392,-0.044272378,0.12881783,2.6856244,-1144.0552,-541.73346,699.9846,0.8722013,15.04172,34.22878,-1140.3262,-541.9733,699.996,0.8714413,15.040364,34.22759,-1145.108,-541.2384,700.00793,0.8707599,15.039123,34.225986,-3.729004,0.23986816,-0.011352539,0.0007600188,0.0013561249,0.0011901855,1.0528564,-0.49505615,-0.02331543,0.0014414191,0.0025978088,0.0027923584
0.36043712,-1.0486994,-19.010468,-0.038414743,0.13501066,2.7139904,-1156.1702,-544.6056,700.46027,1.4110041,16.100159,34.643112,-1159.2477,-544.82074,700.41046,1.4144523,16.106207,34.649044,-1155.7396,-544.8758,700.4354,1.4124732,16.102861,34.646515,3.0775146,0.21514893,0.049804688,-0.003448248,-0.0060482025,-0.0059318542,-0.430542,0.27020264,0.024841309,-0.0014691353,-0.002702713,-0.00340271
0.2690784,-0.8352188,-19.007338,-0.045082204,0.13134535,2.6392808,-1156.259,-543.8057,700.4017,0.9200786,15.467916,33.538006,-1156.7883,-543.8485,700.3932,0.92062277,15.468871,33.538704,-1156.2239,-543.82666,700.3999,0.92016536,15.468116,33.538147,0.5292969,0.042785645,0.008483887,-0.0005441904,-0.00095558167,-0.0006980896,-0.03515625,0.020935059,0.0017700195,-8.678436e-05,-0.0002002716,-0.0001411438
0.43548846,-1.089653,-19.026484,-0.053589262,0.13083497,2.736411,-1152.5062,-543.9162,699.49695,0.5255321,15.38282,34.97281,-1156.717,-544.5154,699.4176,0.53074706,15.392192,34.982063,-1151.5521,-544.39453,699.4704,0.5267819,15.385399,34.976677,4.2108154,0.5991821,0.0793457,-0.0052149296,-0.0093717575,-0.009254456,-0.95410156,0.47833252,0.026550293,-0.0012497902,-0.0025787354,-0.003868103
0.22458084,-0.7148196,-19.0017,-0.04128484,0.129471,2.7366748,-1155.1439,-543.3812,700.67883,1.0581499,15.158011,34.986027,-1155.1073,-543.3998,700.6781,1.0581743,15.158208,34.985977,-1155.1454,-543.37994,700.67914,1.0580946,15.1580305,34.985897,-0.036621094,0.018554688,0.0007324219,-2.4318695e-05,-0.00019645691,4.9591064e-05,0.0014648438,-0.0012817383,-0.00030517578,5.531311e-05,-1.9073486e-05,0.0001296997
0.45813543,-0.71693027,-18.99813,-0.03016498,0.13288876,2.6832025,-1148.3132,-543.07367,701.07764,1.7064961,15.737119,34.18974,-1147.1188,-543.5935,701.0637,1.7073224,15.73866,34.19149,-1148.6028,-542.83234,701.10815,1.7043842,15.733394,34.186447,-1.194458,0.5198364,0.013916016,-0.0008262396,-0.0015411377,-0.001750946,0.28955078,-0.24133301,-0.030517578,0.0021119118,0.0037250519,0.0032920837
0.45262098,-0.8761016,-18.99565,-0.05773923,0.13508075,2.6921878,-1150.4354,-543.5842,700.7363,0.49067464,16.111513,34.320557,-1151.4838,-544.1979,700.6984,0.4930902,16.115849,34.325058,-1150.1288,-543.6266,700.7532,0.4892913,16.109076,34.31884,1.0483398,0.61364746,0.037902832,-0.0024155676,-0.0043354034,-0.004501343,-0.30664062,0.0423584,-0.016845703,0.0013833344,0.0024375916,0.0017166138
0.37488472,-0.95735127,-19.014406,-0.054023862,0.13407636,2.6945605,-1153.7283,-543.86035,699.99634,0.62615556,15.939055,34.355606,-1155.7795,-544.16705,699.9567,0.62877226,15.943804,34.360214,-1153.3801,-544.02893,699.98755,0.626507,15.939819,34.357006,2.0512695,0.30670166,0.039611816,-0.0026167035,-0.0047483444,-0.0046081543,-0.34814453,0.1685791,0.0087890625,-0.000351429,-0.0007638931,-0.0013999939
0.17826736,-0.30839455,-18.990097,-0.05144167,0.13578238,2.6914485,-1145.1086,-541.91754,701.0323,0.8217225,16.238531,34.316284,-1145.6844,-541.6202,701.0535,0.8204103,16.236189,34.31399,-1145.031,-541.9583,701.0301,0.8217635,16.238722,34.316807,0.57580566,-0.29736328,-0.021240234,0.0013121963,0.0023422241,0.002292633,-0.07763672,0.040771484,0.0021972656,-4.1007996e-05,-0.00019073486,-0.0005226135
0.17604451,-0.6777055,-19.021437,-0.048801716,0.13350463,2.6902132,-1154.8105,-542.6827,699.7453,0.85131705,15.845235,34.29568,-1154.8225,-542.6797,699.7454,0.8513156,15.845218,34.295666,-1154.8107,-542.6827,699.74536,0.8513409,15.845164,34.295803,0.011962891,-0.0029907227,-0.00012207031,1.4305115e-06,1.7166138e-05,1.5258789e-05,0.00012207031,0.0,-6.1035156e-05,-2.3841858e-05,7.05719e-05,-0.00012207031
0.09002973,-0.7915361,-19.013954,-0.04874462,0.13655168,2.6488771,-1162.2094,-543.29346,700.1011,0.96457744,16.36291,33.680775,-1161.5688,-543.42163,700.0964,0.9648467,16.363409,33.6816,-1162.1355,-543.3373,700.0975,0.9647887,16.363274,33.68128,-0.6405029,0.12817383,0.004699707,-0.00026923418,-0.00049972534,-0.0008239746,-0.07385254,0.043823242,0.0036010742,-0.00021123886,-0.0003643036,-0.00050354004
0.490769,-0.8586667,-19.02616,-0.05059796,0.13070454,2.6596954,-1147.737,-542.68896,699.5255,0.63755906,15.356934,33.83774,-1148.4156,-543.4531,699.4869,0.63991743,15.361167,33.842144,-1147.4751,-542.6528,699.5562,0.6351767,15.352888,33.834545,0.67858887,0.76416016,0.038635254,-0.002358377,-0.0042333603,-0.0044021606,-0.2619629,-0.036193848,-0.030700684,0.002382338,0.0040454865,0.0031967163
0.44987595,-1.2456081,-18.994062,-0.051196184,0.13035125,2.6506104,-1155.5175,-545.4076,700.96533,0.58537185,15.284563,33.69209,-1162.3906,-546.12164,700.8388,0.5937695,15.299612,33.70746,-1153.9106,-546.3316,700.8932,0.5894211,15.292175,33.701794,6.873169,0.7140503,0.12652588,-0.008397639,-0.015048981,-0.015369415,-1.6068115,0.92401123,0.072143555,-0.0040492415,-0.0076122284,-0.00970459
0.42159632,-0.2805966,-19.001968,-0.041071456,0.13500449,2.6405318,-1141.1245,-541.44183,700.6978,1.2640015,16.100496,33.560802,-1135.8098,-541.29944,700.7283,1.2620416,16.096985,33.55731,-1142.7412,-540.8516,700.69586,1.2643244,16.10096,33.56106,-5.3146973,-0.14239502,-0.030456543,0.00195992,0.0035114288,0.0034942627,1.6166992,-0.59020996,0.001953125,-0.00032293797,-0.00046348572,-0.0002593994
0.26523414,-1.0974102,-19.016476,-0.05211479,0.13213748,2.6543124,-1161.393,-545.0311,699.9036,0.6235463,15.603882,33.760166,-1163.7726,-544.83655,699.8863,0.6251231,15.606516,33.762154,-1161.3448,-545.1446,699.8811,0.6251604,15.606699,33.762974,2.3796387,-0.19458008,0.017333984,-0.0015767813,-0.0026340485,-0.0019874573,-0.048095703,0.113464355,0.022521973,-0.0016140938,-0.002817154,-0.0028076172
0.28057873,-0.22487926,-18.996456,-0.03858737,0.13294666,2.6508596,-1141.5804,-541.5417,700.95465,1.3007249,15.748601,33.714558,-1139.6426,-541.18634,700.98663,1.2987636,15.744925,33.71091,-1141.9944,-541.4561,700.9398,1.3017945,15.75031,33.71639,-1.9378662,-0.35534668,-0.031982422,0.0019612312,0.0036764145,0.0036468506,0.41394043,-0.08557129,0.014831543,-0.001069665,-0.0017089844,-0.0018310547
0.2012816,-1.097769,-18.99255,-0.034514718,0.13200197,2.740644,-1166.1716,-545.8422,701.201,1.4852589,15.593857,35.046494,-1167.283,-545.5296,701.21234,1.484937,15.592959,35.04513,-1166.232,-545.8464,701.19434,1.485937,15.594825,35.047215,1.1113281,-0.31262207,-0.011352539,0.0003219843,0.00089740753,0.0013618469,0.060424805,0.0041503906,0.006652832,-0.00067806244,-0.00096797943,-0.0007209778
0.1575781,-1.272564,-19.030252,-0.05051418,0.13444538,2.6774268,-1171.4863,-545.98517,699.2966,0.80718553,16.010584,34.11255,-1171.9191,-545.346,699.3499,0.80433095,16.005125,34.105824,-1171.5261,-545.94916,699.30023,0.807279,16.010618,34.11165,0.43273926,-0.63916016,-0.053344727,0.0028545856,0.005458832,0.0067253113,0.039794922,-0.036010742,-0.0036621094,-9.346008e-05,-3.4332275e-05,0.00090026855
0.34615862,-1.3123044,-18.998724,-0.029872524,0.13227598,2.6757262,-1161.7255,-546.54425,701.1336,1.6861657,15.620374,34.068493,-1168.0421,-546.48346,701.038,1.6932908,15.632717,34.08041,-1161.1029,-547.186,701.039,1.692481,15.631651,34.081215,6.3166504,-0.060791016,0.095581055,-0.0071251392,-0.012343407,-0.011917114,-0.6225586,0.64172363,0.09460449,-0.0063153505,-0.011277199,-0.012722015
0.074558415,-0.43213737,-19.00076,-0.035058267,0.13386962,2.7324533,-1150.6946,-542.2574,700.8667,1.5334088,15.912977,34.923824,-1152.6138,-542.082,700.8717,1.5331904,15.912511,34.923187,-1150.7006,-542.2079,700.87756,1.5326487,15.911622,34.92279,1.9191895,-0.17541504,-0.005004883,0.00021839142,0.00046634674,0.00063705444,0.0059814453,-0.04949951,-0.010864258,0.00076007843,0.0013551712,0.001033783
0.26328737,-0.6547178,-18.998852,-0.04000457,0.13367005,2.7191112,-1152.5305,-543.1247,700.86334,1.2856228,15.876837,34.725063,-1152.1359,-543.17847,700.8632,1.2856238,15.876783,34.72508,-1152.5685,-543.10443,700.8648,1.2855233,15.876574,34.724804,-0.39465332,0.053771973,0.00012207031,-9.536743e-07,5.340576e-05,-1.5258789e-05,0.037963867,-0.020263672,-0.0014648438,9.953976e-05,0.0002632141,0.0002593994
0.20578386,-0.28491902,-19.020105,-0.043826066,0.13372609,2.6622243,-1142.8392,-541.16315,699.87,1.0880251,15.882768,33.882504,-1142.8188,-540.85114,699.8942,1.086459,15.8800335,33.87964,-1142.8337,-541.1942,699.8639,1.0883512,15.883359,33.883404,-0.020385742,-0.31201172,-0.024230957,0.0015660524,0.0027341843,0.0028648376,-0.005493164,0.031066895,0.0061035156,-0.00032615662,-0.0005912781,-0.00090026855
0.43837252,-0.86228645,-19.012762,-0.04198186,0.13054395,2.73857,-1150.1089,-543.28784,700.2398,1.0677952,15.338547,35.01005,-1150.9885,-543.83624,700.2054,1.0699941,15.342508,35.014328,-1149.8639,-543.31665,700.2547,1.0665824,15.336478,35.008636,0.8796387,0.5484009,0.034423828,-0.0021989346,-0.003961563,-0.0042762756,-0.24499512,0.028808594,-0.014892578,0.0012127161,0.0020685196,0.0014152527
0.21435009,-1.0222741,-19.018621,-0.04888811,0.1310641,2.7214804,-1162.2711,-544.61584,699.83606,0.75782216,15.429889,34.760723,-1163.29,-544.42163,699.83875,0.7578394,15.429818,34.760315,-1162.2991,-544.6299,699.8299,0.7582885,15.430788,34.7615,1.0189209,-0.19421387,-0.0026855469,-1.7225742e-05,7.05719e-05,0.0004081726,0.027954102,0.014038086,0.006164551,-0.00046634674,-0.0008993149,-0.00077819824
0.40955624,-1.3140996,-19.032747,-0.02354475,0.13054293,2.6648223,-1156.8555,-545.3199,699.8196,1.9090344,15.317952,33.90219,-1164.335,-545.72046,699.68713,1.9181076,15.334016,33.91837,-1155.5192,-546.2742,699.7167,1.9153644,15.329509,33.91589,7.479492,0.40057373,0.13244629,-0.009073257,-0.01606369,-0.016178131,-1.3363037,0.95428467,0.10290527,-0.0063300133,-0.011556625,-0.013698578
